date	discharge
01.03.2011 0:00	1.56
01.03.2011 0:15	1.56
01.03.2011 0:30	1.56
01.03.2011 0:45	1.56
01.03.2011 1:00	1.56
01.03.2011 1:15	1.56
01.03.2011 1:30	1.56
01.03.2011 1:45	1.56
01.03.2011 2:00	1.56
01.03.2011 2:15	1.56
01.03.2011 2:30	1.56
01.03.2011 2:45	1.56
01.03.2011 3:00	1.56
01.03.2011 3:15	1.56
01.03.2011 3:30	1.56
01.03.2011 3:45	1.56
01.03.2011 4:00	1.56
01.03.2011 4:15	1.56
01.03.2011 4:30	1.56
01.03.2011 4:45	1.56
01.03.2011 5:00	1.56
01.03.2011 5:15	1.56
01.03.2011 5:30	1.56
01.03.2011 5:45	1.56
01.03.2011 6:00	1.56
01.03.2011 6:15	1.56
01.03.2011 6:30	1.56
01.03.2011 6:45	1.56
01.03.2011 7:00	1.56
01.03.2011 7:15	1.56
01.03.2011 7:30	1.5
01.03.2011 7:45	1.5
01.03.2011 8:00	1.38
01.03.2011 8:15	1.38
01.03.2011 8:30	1.38
01.03.2011 8:45	1.38
01.03.2011 9:00	1.38
01.03.2011 9:15	1.38
01.03.2011 9:30	1.38
01.03.2011 9:45	1.38
01.03.2011 10:00	1.38
01.03.2011 10:15	1.38
01.03.2011 10:30	1.38
01.03.2011 10:45	1.38
01.03.2011 11:00	1.38
01.03.2011 11:15	1.38
01.03.2011 11:30	1.38
01.03.2011 11:45	1.38
01.03.2011 12:00	1.38
01.03.2011 12:15	1.38
01.03.2011 12:30	1.38
01.03.2011 12:45	1.38
01.03.2011 13:00	1.38
01.03.2011 13:15	1.38
01.03.2011 13:30	1.38
01.03.2011 13:45	1.38
01.03.2011 14:00	1.38
01.03.2011 14:15	1.38
01.03.2011 14:30	1.38
01.03.2011 14:45	1.38
01.03.2011 15:00	1.38
01.03.2011 15:15	1.38
01.03.2011 15:30	1.38
01.03.2011 15:45	1.38
01.03.2011 16:00	1.38
01.03.2011 16:15	1.38
01.03.2011 16:30	1.38
01.03.2011 16:45	1.38
01.03.2011 17:00	1.38
01.03.2011 17:15	1.38
01.03.2011 17:30	1.38
01.03.2011 17:45	1.38
01.03.2011 18:00	1.38
01.03.2011 18:15	1.38
01.03.2011 18:30	1.38
01.03.2011 18:45	1.38
01.03.2011 19:00	1.38
01.03.2011 19:15	1.38
01.03.2011 19:30	1.38
01.03.2011 19:45	1.38
01.03.2011 20:00	1.38
01.03.2011 20:15	1.38
01.03.2011 20:30	1.38
01.03.2011 20:45	1.38
01.03.2011 21:00	1.38
01.03.2011 21:15	1.38
01.03.2011 21:30	1.38
01.03.2011 21:45	1.44
01.03.2011 22:00	1.56
01.03.2011 22:15	1.56
01.03.2011 22:30	1.56
01.03.2011 22:45	1.56
01.03.2011 23:00	1.56
01.03.2011 23:15	1.56
01.03.2011 23:30	1.56
01.03.2011 23:45	1.56
02.03.2011 0:00	1.56
02.03.2011 0:15	1.56
02.03.2011 0:30	1.56
02.03.2011 0:45	1.56
02.03.2011 1:00	1.56
02.03.2011 1:15	1.56
02.03.2011 1:30	1.56
02.03.2011 1:45	1.56
02.03.2011 2:00	1.56
02.03.2011 2:15	1.56
02.03.2011 2:30	1.56
02.03.2011 2:45	1.56
02.03.2011 3:00	1.56
02.03.2011 3:15	1.56
02.03.2011 3:30	1.56
02.03.2011 3:45	1.56
02.03.2011 4:00	1.56
02.03.2011 4:15	1.56
02.03.2011 4:30	1.56
02.03.2011 4:45	1.56
02.03.2011 5:00	1.56
02.03.2011 5:15	1.56
02.03.2011 5:30	1.56
02.03.2011 5:45	1.56
02.03.2011 6:00	1.56
02.03.2011 6:15	1.56
02.03.2011 6:30	1.56
02.03.2011 6:45	1.56
02.03.2011 7:00	1.56
02.03.2011 7:15	1.56
02.03.2011 7:30	1.5
02.03.2011 7:45	1.38
02.03.2011 8:00	1.44
02.03.2011 8:15	1.44
02.03.2011 8:30	1.38
02.03.2011 8:45	1.38
02.03.2011 9:00	1.38
02.03.2011 9:15	1.38
02.03.2011 9:30	1.38
02.03.2011 9:45	1.38
02.03.2011 10:00	1.38
02.03.2011 10:15	1.38
02.03.2011 10:30	1.38
02.03.2011 10:45	1.38
02.03.2011 11:00	1.38
02.03.2011 11:15	1.38
02.03.2011 11:30	1.38
02.03.2011 11:45	1.38
02.03.2011 12:00	1.38
02.03.2011 12:15	1.38
02.03.2011 12:30	1.38
02.03.2011 12:45	1.38
02.03.2011 13:00	1.38
02.03.2011 13:15	1.38
02.03.2011 13:30	1.38
02.03.2011 13:45	1.38
02.03.2011 14:00	1.38
02.03.2011 14:15	1.38
02.03.2011 14:30	1.38
02.03.2011 14:45	1.38
02.03.2011 15:00	1.38
02.03.2011 15:15	1.38
02.03.2011 15:30	1.38
02.03.2011 15:45	1.38
02.03.2011 16:00	1.38
02.03.2011 16:15	1.38
02.03.2011 16:30	1.38
02.03.2011 16:45	1.38
02.03.2011 17:00	1.38
02.03.2011 17:15	1.38
02.03.2011 17:30	1.38
02.03.2011 17:45	1.38
02.03.2011 18:00	1.38
02.03.2011 18:15	1.38
02.03.2011 18:30	1.38
02.03.2011 18:45	1.38
02.03.2011 19:00	1.38
02.03.2011 19:15	1.38
02.03.2011 19:30	1.38
02.03.2011 19:45	1.38
02.03.2011 20:00	1.38
02.03.2011 20:15	1.38
02.03.2011 20:30	1.38
02.03.2011 20:45	1.38
02.03.2011 21:00	1.38
02.03.2011 21:15	1.38
02.03.2011 21:30	1.38
02.03.2011 21:45	1.38
02.03.2011 22:00	1.38
02.03.2011 22:15	1.38
02.03.2011 22:30	1.38
02.03.2011 22:45	1.38
02.03.2011 23:00	1.38
02.03.2011 23:15	1.38
02.03.2011 23:30	1.38
02.03.2011 23:45	1.38
03.03.2011 0:00	1.38
03.03.2011 0:15	1.38
03.03.2011 0:30	1.38
03.03.2011 0:45	1.38
03.03.2011 1:00	1.38
03.03.2011 1:15	1.38
03.03.2011 1:30	1.38
03.03.2011 1:45	1.38
03.03.2011 2:00	1.38
03.03.2011 2:15	1.38
03.03.2011 2:30	1.38
03.03.2011 2:45	1.38
03.03.2011 3:00	1.38
03.03.2011 3:15	1.38
03.03.2011 3:30	1.38
03.03.2011 3:45	1.38
03.03.2011 4:00	1.38
03.03.2011 4:15	1.38
03.03.2011 4:30	1.38
03.03.2011 4:45	1.38
03.03.2011 5:00	1.38
03.03.2011 5:15	1.38
03.03.2011 5:30	1.38
03.03.2011 5:45	1.38
03.03.2011 6:00	1.38
03.03.2011 6:15	1.38
03.03.2011 6:30	1.38
03.03.2011 6:45	1.38
03.03.2011 7:00	1.38
03.03.2011 7:15	1.38
03.03.2011 7:30	1.38
03.03.2011 7:45	1.38
03.03.2011 8:00	1.38
03.03.2011 8:15	1.38
03.03.2011 8:30	1.38
03.03.2011 8:45	1.38
03.03.2011 9:00	1.38
03.03.2011 9:15	1.38
03.03.2011 9:30	1.38
03.03.2011 9:45	1.38
03.03.2011 10:00	1.38
03.03.2011 10:15	1.38
03.03.2011 10:30	1.38
03.03.2011 10:45	1.38
03.03.2011 11:00	1.38
03.03.2011 11:15	1.38
03.03.2011 11:30	1.38
03.03.2011 11:45	1.38
03.03.2011 12:00	1.38
03.03.2011 12:15	1.38
03.03.2011 12:30	1.38
03.03.2011 12:45	1.38
03.03.2011 13:00	1.38
03.03.2011 13:15	1.38
03.03.2011 13:30	1.38
03.03.2011 13:45	1.38
03.03.2011 14:00	1.38
03.03.2011 14:15	1.38
03.03.2011 14:30	1.38
03.03.2011 14:45	1.38
03.03.2011 15:00	1.38
03.03.2011 15:15	1.38
03.03.2011 15:30	1.38
03.03.2011 15:45	1.38
03.03.2011 16:00	1.38
03.03.2011 16:15	1.38
03.03.2011 16:30	1.38
03.03.2011 16:45	1.38
03.03.2011 17:00	1.38
03.03.2011 17:15	1.38
03.03.2011 17:30	1.38
03.03.2011 17:45	1.38
03.03.2011 18:00	1.38
03.03.2011 18:15	1.38
03.03.2011 18:30	1.38
03.03.2011 18:45	1.38
03.03.2011 19:00	1.38
03.03.2011 19:15	1.38
03.03.2011 19:30	1.38
03.03.2011 19:45	1.38
03.03.2011 20:00	1.38
03.03.2011 20:15	1.38
03.03.2011 20:30	1.38
03.03.2011 20:45	1.38
03.03.2011 21:00	1.38
03.03.2011 21:15	1.38
03.03.2011 21:30	1.38
03.03.2011 21:45	1.38
03.03.2011 22:00	1.38
03.03.2011 22:15	1.38
03.03.2011 22:30	1.38
03.03.2011 22:45	1.38
03.03.2011 23:00	1.38
03.03.2011 23:15	1.38
03.03.2011 23:30	1.38
03.03.2011 23:45	1.38
04.03.2011 0:00	1.38
04.03.2011 0:15	1.38
04.03.2011 0:30	1.38
04.03.2011 0:45	1.38
04.03.2011 1:00	1.38
04.03.2011 1:15	1.38
04.03.2011 1:30	1.38
04.03.2011 1:45	1.38
04.03.2011 2:00	1.38
04.03.2011 2:15	1.38
04.03.2011 2:30	1.38
04.03.2011 2:45	1.38
04.03.2011 3:00	1.38
04.03.2011 3:15	1.38
04.03.2011 3:30	1.38
04.03.2011 3:45	1.38
04.03.2011 4:00	1.38
04.03.2011 4:15	1.38
04.03.2011 4:30	1.38
04.03.2011 4:45	1.38
04.03.2011 5:00	1.38
04.03.2011 5:15	1.38
04.03.2011 5:30	1.38
04.03.2011 5:45	1.38
04.03.2011 6:00	1.38
04.03.2011 6:15	1.38
04.03.2011 6:30	1.38
04.03.2011 6:45	1.38
04.03.2011 7:00	1.38
04.03.2011 7:15	1.38
04.03.2011 7:30	1.38
04.03.2011 7:45	1.38
04.03.2011 8:00	1.38
04.03.2011 8:15	1.38
04.03.2011 8:30	1.38
04.03.2011 8:45	1.38
04.03.2011 9:00	1.38
04.03.2011 9:15	1.38
04.03.2011 9:30	1.38
04.03.2011 9:45	1.38
04.03.2011 10:00	1.38
04.03.2011 10:15	1.38
04.03.2011 10:30	1.38
04.03.2011 10:45	1.38
04.03.2011 11:00	1.38
04.03.2011 11:15	1.38
04.03.2011 11:30	1.38
04.03.2011 11:45	1.38
04.03.2011 12:00	1.38
04.03.2011 12:15	1.38
04.03.2011 12:30	1.38
04.03.2011 12:45	1.38
04.03.2011 13:00	1.38
04.03.2011 13:15	1.38
04.03.2011 13:30	1.38
04.03.2011 13:45	1.38
04.03.2011 14:00	1.38
04.03.2011 14:15	1.38
04.03.2011 14:30	1.38
04.03.2011 14:45	1.38
04.03.2011 15:00	1.38
04.03.2011 15:15	1.38
04.03.2011 15:30	1.38
04.03.2011 15:45	1.38
04.03.2011 16:00	1.38
04.03.2011 16:15	1.38
04.03.2011 16:30	1.38
04.03.2011 16:45	1.38
04.03.2011 17:00	1.38
04.03.2011 17:15	1.38
04.03.2011 17:30	1.38
04.03.2011 17:45	1.38
04.03.2011 18:00	1.38
04.03.2011 18:15	1.38
04.03.2011 18:30	1.38
04.03.2011 18:45	1.38
04.03.2011 19:00	1.38
04.03.2011 19:15	1.38
04.03.2011 19:30	1.38
04.03.2011 19:45	1.38
04.03.2011 20:00	1.38
04.03.2011 20:15	1.38
04.03.2011 20:30	1.38
04.03.2011 20:45	1.38
04.03.2011 21:00	1.38
04.03.2011 21:15	1.38
04.03.2011 21:30	1.38
04.03.2011 21:45	1.38
04.03.2011 22:00	1.38
04.03.2011 22:15	1.38
04.03.2011 22:30	1.38
04.03.2011 22:45	1.38
04.03.2011 23:00	1.38
04.03.2011 23:15	1.38
04.03.2011 23:30	1.38
04.03.2011 23:45	1.38
05.03.2011 0:00	1.38
05.03.2011 0:15	1.38
05.03.2011 0:30	1.38
05.03.2011 0:45	1.38
05.03.2011 1:00	1.38
05.03.2011 1:15	1.38
05.03.2011 1:30	1.38
05.03.2011 1:45	1.38
05.03.2011 2:00	1.38
05.03.2011 2:15	1.38
05.03.2011 2:30	1.38
05.03.2011 2:45	1.38
05.03.2011 3:00	1.38
05.03.2011 3:15	1.38
05.03.2011 3:30	1.38
05.03.2011 3:45	1.38
05.03.2011 4:00	1.38
05.03.2011 4:15	1.38
05.03.2011 4:30	1.38
05.03.2011 4:45	1.38
05.03.2011 5:00	1.38
05.03.2011 5:15	1.38
05.03.2011 5:30	1.38
05.03.2011 5:45	1.38
05.03.2011 6:00	1.38
05.03.2011 6:15	1.38
05.03.2011 6:30	1.38
05.03.2011 6:45	1.38
05.03.2011 7:00	1.38
05.03.2011 7:15	1.38
05.03.2011 7:30	1.38
05.03.2011 7:45	1.38
05.03.2011 8:00	1.38
05.03.2011 8:15	1.38
05.03.2011 8:30	1.38
05.03.2011 8:45	1.38
05.03.2011 9:00	1.38
05.03.2011 9:15	1.38
05.03.2011 9:30	1.38
05.03.2011 9:45	1.38
05.03.2011 10:00	1.38
05.03.2011 10:15	1.38
05.03.2011 10:30	1.38
05.03.2011 10:45	1.38
05.03.2011 11:00	1.38
05.03.2011 11:15	1.38
05.03.2011 11:30	1.38
05.03.2011 11:45	1.38
05.03.2011 12:00	1.38
05.03.2011 12:15	1.38
05.03.2011 12:30	1.38
05.03.2011 12:45	1.38
05.03.2011 13:00	1.38
05.03.2011 13:15	1.38
05.03.2011 13:30	1.38
05.03.2011 13:45	1.38
05.03.2011 14:00	1.38
05.03.2011 14:15	1.38
05.03.2011 14:30	1.38
05.03.2011 14:45	1.38
05.03.2011 15:00	1.38
05.03.2011 15:15	1.38
05.03.2011 15:30	1.38
05.03.2011 15:45	1.38
05.03.2011 16:00	1.38
05.03.2011 16:15	1.38
05.03.2011 16:30	1.38
05.03.2011 16:45	1.38
05.03.2011 17:00	1.38
05.03.2011 17:15	1.38
05.03.2011 17:30	1.38
05.03.2011 17:45	1.38
05.03.2011 18:00	1.38
05.03.2011 18:15	1.38
05.03.2011 18:30	1.38
05.03.2011 18:45	1.38
05.03.2011 19:00	1.38
05.03.2011 19:15	1.38
05.03.2011 19:30	1.38
05.03.2011 19:45	1.25
05.03.2011 20:00	1.25
05.03.2011 20:15	1.19
05.03.2011 20:30	1.19
05.03.2011 20:45	1.19
05.03.2011 21:00	1.19
05.03.2011 21:15	1.19
05.03.2011 21:30	1.19
05.03.2011 21:45	1.19
05.03.2011 22:00	1.19
05.03.2011 22:15	1.19
05.03.2011 22:30	1.19
05.03.2011 22:45	1.31
05.03.2011 23:00	1.38
05.03.2011 23:15	1.38
05.03.2011 23:30	1.38
05.03.2011 23:45	1.31
06.03.2011 0:00	1.38
06.03.2011 0:15	1.38
06.03.2011 0:30	1.38
06.03.2011 0:45	1.38
06.03.2011 1:00	1.31
06.03.2011 1:15	1.31
06.03.2011 1:30	1.38
06.03.2011 1:45	1.38
06.03.2011 2:00	1.19
06.03.2011 2:15	1.31
06.03.2011 2:30	1.19
06.03.2011 2:45	1.19
06.03.2011 3:00	1.19
06.03.2011 3:15	1.19
06.03.2011 3:30	1.19
06.03.2011 3:45	1.19
06.03.2011 4:00	1.31
06.03.2011 4:15	1.38
06.03.2011 4:30	1.38
06.03.2011 4:45	1.38
06.03.2011 5:00	1.38
06.03.2011 5:15	1.38
06.03.2011 5:30	1.38
06.03.2011 5:45	1.38
06.03.2011 6:00	1.38
06.03.2011 6:15	1.38
06.03.2011 6:30	1.38
06.03.2011 6:45	1.38
06.03.2011 7:00	1.38
06.03.2011 7:15	1.38
06.03.2011 7:30	1.38
06.03.2011 7:45	1.38
06.03.2011 8:00	1.38
06.03.2011 8:15	1.31
06.03.2011 8:30	1.25
06.03.2011 8:45	1.25
06.03.2011 9:00	1.31
06.03.2011 9:15	1.25
06.03.2011 9:30	1.25
06.03.2011 9:45	1.19
06.03.2011 10:00	1.19
06.03.2011 10:15	1.25
06.03.2011 10:30	1.19
06.03.2011 10:45	1.19
06.03.2011 11:00	1.19
06.03.2011 11:15	1.19
06.03.2011 11:30	1.19
06.03.2011 11:45	1.19
06.03.2011 12:00	1.25
06.03.2011 12:15	1.19
06.03.2011 12:30	1.19
06.03.2011 12:45	1.25
06.03.2011 13:00	1.25
06.03.2011 13:15	1.19
06.03.2011 13:30	1.19
06.03.2011 13:45	1.31
06.03.2011 14:00	1.31
06.03.2011 14:15	1.25
06.03.2011 14:30	1.25
06.03.2011 14:45	1.25
06.03.2011 15:00	1.25
06.03.2011 15:15	1.25
06.03.2011 15:30	1.31
06.03.2011 15:45	1.25
06.03.2011 16:00	1.19
06.03.2011 16:15	1.25
06.03.2011 16:30	1.19
06.03.2011 16:45	1.19
06.03.2011 17:00	1.19
06.03.2011 17:15	1.19
06.03.2011 17:30	1.19
06.03.2011 17:45	1.19
06.03.2011 18:00	1.19
06.03.2011 18:15	1.19
06.03.2011 18:30	1.19
06.03.2011 18:45	1.19
06.03.2011 19:00	1.19
06.03.2011 19:15	1.19
06.03.2011 19:30	1.19
06.03.2011 19:45	1.19
06.03.2011 20:00	1.19
06.03.2011 20:15	1.19
06.03.2011 20:30	1.19
06.03.2011 20:45	1.19
06.03.2011 21:00	1.19
06.03.2011 21:15	1.19
06.03.2011 21:30	1.19
06.03.2011 21:45	1.19
06.03.2011 22:00	1.19
06.03.2011 22:15	1.19
06.03.2011 22:30	1.19
06.03.2011 22:45	1.19
06.03.2011 23:00	1.19
06.03.2011 23:15	1.19
06.03.2011 23:30	1.19
06.03.2011 23:45	1.19
07.03.2011 0:00	1.19
07.03.2011 0:15	1.19
07.03.2011 0:30	1.19
07.03.2011 0:45	1.19
07.03.2011 1:00	1.19
07.03.2011 1:15	1.19
07.03.2011 1:30	1.19
07.03.2011 1:45	1.19
07.03.2011 2:00	1.19
07.03.2011 2:15	1.19
07.03.2011 2:30	1.19
07.03.2011 2:45	1.19
07.03.2011 3:00	1.19
07.03.2011 3:15	1.19
07.03.2011 3:30	1.19
07.03.2011 3:45	1.19
07.03.2011 4:00	1.19
07.03.2011 4:15	1.19
07.03.2011 4:30	1.19
07.03.2011 4:45	1.19
07.03.2011 5:00	1.19
07.03.2011 5:15	1.19
07.03.2011 5:30	1.19
07.03.2011 5:45	1.19
07.03.2011 6:00	1.19
07.03.2011 6:15	1.19
07.03.2011 6:30	1.19
07.03.2011 6:45	1.19
07.03.2011 7:00	1.19
07.03.2011 7:15	1.19
07.03.2011 7:30	1.19
07.03.2011 7:45	1.19
07.03.2011 8:00	1.19
07.03.2011 8:15	1.19
07.03.2011 8:30	1.19
07.03.2011 8:45	1.19
07.03.2011 9:00	1.19
07.03.2011 9:15	1.19
07.03.2011 9:30	1.19
07.03.2011 9:45	1.19
07.03.2011 10:00	1.19
07.03.2011 10:15	1.19
07.03.2011 10:30	1.19
07.03.2011 10:45	1.19
07.03.2011 11:00	1.19
07.03.2011 11:15	1.19
07.03.2011 11:30	1.19
07.03.2011 11:45	1.19
07.03.2011 12:00	1.19
07.03.2011 12:15	1.19
07.03.2011 12:30	1.19
07.03.2011 12:45	1.19
07.03.2011 13:00	1.19
07.03.2011 13:15	1.19
07.03.2011 13:30	1.19
07.03.2011 13:45	1.19
07.03.2011 14:00	1.19
07.03.2011 14:15	1.19
07.03.2011 14:30	1.19
07.03.2011 14:45	1.19
07.03.2011 15:00	1.19
07.03.2011 15:15	1.19
07.03.2011 15:30	1.19
07.03.2011 15:45	1.19
07.03.2011 16:00	1.19
07.03.2011 16:15	1.19
07.03.2011 16:30	1.19
07.03.2011 16:45	1.19
07.03.2011 17:00	1.19
07.03.2011 17:15	1.19
07.03.2011 17:30	1.19
07.03.2011 17:45	1.19
07.03.2011 18:00	1.19
07.03.2011 18:15	1.19
07.03.2011 18:30	1.19
07.03.2011 18:45	1.19
07.03.2011 19:00	1.19
07.03.2011 19:15	1.19
07.03.2011 19:30	1.19
07.03.2011 19:45	1.19
07.03.2011 20:00	1.19
07.03.2011 20:15	1.19
07.03.2011 20:30	1.19
07.03.2011 20:45	1.19
07.03.2011 21:00	1.19
07.03.2011 21:15	1.19
07.03.2011 21:30	1.19
07.03.2011 21:45	1.19
07.03.2011 22:00	1.19
07.03.2011 22:15	1.19
07.03.2011 22:30	1.19
07.03.2011 22:45	1.19
07.03.2011 23:00	1.19
07.03.2011 23:15	1.19
07.03.2011 23:30	1.19
07.03.2011 23:45	1.19
08.03.2011 0:00	1.19
08.03.2011 0:15	1.19
08.03.2011 0:30	1.19
08.03.2011 0:45	1.19
08.03.2011 1:00	1.19
08.03.2011 1:15	1.19
08.03.2011 1:30	1.19
08.03.2011 1:45	1.19
08.03.2011 2:00	1.19
08.03.2011 2:15	1.19
08.03.2011 2:30	1.19
08.03.2011 2:45	1.19
08.03.2011 3:00	1.19
08.03.2011 3:15	1.19
08.03.2011 3:30	1.19
08.03.2011 3:45	1.19
08.03.2011 4:00	1.19
08.03.2011 4:15	1.19
08.03.2011 4:30	1.19
08.03.2011 4:45	1.19
08.03.2011 5:00	1.19
08.03.2011 5:15	1.19
08.03.2011 5:30	1.19
08.03.2011 5:45	1.19
08.03.2011 6:00	1.19
08.03.2011 6:15	1.19
08.03.2011 6:30	1.19
08.03.2011 6:45	1.19
08.03.2011 7:00	1.19
08.03.2011 7:15	1.19
08.03.2011 7:30	1.19
08.03.2011 7:45	1.19
08.03.2011 8:00	1.19
08.03.2011 8:15	1.19
08.03.2011 8:30	1.19
08.03.2011 8:45	1.19
08.03.2011 9:00	1.19
08.03.2011 9:15	1.19
08.03.2011 9:30	1.19
08.03.2011 9:45	1.19
08.03.2011 10:00	1.19
08.03.2011 10:15	1.19
08.03.2011 10:30	1.19
08.03.2011 10:45	1.19
08.03.2011 11:00	1.19
08.03.2011 11:15	1.19
08.03.2011 11:30	1.19
08.03.2011 11:45	1.19
08.03.2011 12:00	1.19
08.03.2011 12:15	1.19
08.03.2011 12:30	1.19
08.03.2011 12:45	1.19
08.03.2011 13:00	1.19
08.03.2011 13:15	1.19
08.03.2011 13:30	1.19
08.03.2011 13:45	1.19
08.03.2011 14:00	1.19
08.03.2011 14:15	1.19
08.03.2011 14:30	1.19
08.03.2011 14:45	1.19
08.03.2011 15:00	1.19
08.03.2011 15:15	1.19
08.03.2011 15:30	1.19
08.03.2011 15:45	1.19
08.03.2011 16:00	1.19
08.03.2011 16:15	1.19
08.03.2011 16:30	1.19
08.03.2011 16:45	1.19
08.03.2011 17:00	1.19
08.03.2011 17:15	1.19
08.03.2011 17:30	1.19
08.03.2011 17:45	1.19
08.03.2011 18:00	1.19
08.03.2011 18:15	1.19
08.03.2011 18:30	1.19
08.03.2011 18:45	1.19
08.03.2011 19:00	1.19
08.03.2011 19:15	1.19
08.03.2011 19:30	1.19
08.03.2011 19:45	1.19
08.03.2011 20:00	1.19
08.03.2011 20:15	1.19
08.03.2011 20:30	1.19
08.03.2011 20:45	1.19
08.03.2011 21:00	1.19
08.03.2011 21:15	1.19
08.03.2011 21:30	1.19
08.03.2011 21:45	1.19
08.03.2011 22:00	1.19
08.03.2011 22:15	1.19
08.03.2011 22:30	1.19
08.03.2011 22:45	1.19
08.03.2011 23:00	1.19
08.03.2011 23:15	1.19
08.03.2011 23:30	1.19
08.03.2011 23:45	1.19
09.03.2011 0:00	1.19
09.03.2011 0:15	1.19
09.03.2011 0:30	1.19
09.03.2011 0:45	1.19
09.03.2011 1:00	1.19
09.03.2011 1:15	1.19
09.03.2011 1:30	1.19
09.03.2011 1:45	1.19
09.03.2011 2:00	1.19
09.03.2011 2:15	1.19
09.03.2011 2:30	1.19
09.03.2011 2:45	1.19
09.03.2011 3:00	1.19
09.03.2011 3:15	1.19
09.03.2011 3:30	1.19
09.03.2011 3:45	1.19
09.03.2011 4:00	1.19
09.03.2011 4:15	1.19
09.03.2011 4:30	1.19
09.03.2011 4:45	1.19
09.03.2011 5:00	1.19
09.03.2011 5:15	1.19
09.03.2011 5:30	1.19
09.03.2011 5:45	1.19
09.03.2011 6:00	1.19
09.03.2011 6:15	1.19
09.03.2011 6:30	1.19
09.03.2011 6:45	1.19
09.03.2011 7:00	1.19
09.03.2011 7:15	1.19
09.03.2011 7:30	1.19
09.03.2011 7:45	1.19
09.03.2011 8:00	1.19
09.03.2011 8:15	1.19
09.03.2011 8:30	1.19
09.03.2011 8:45	1.19
09.03.2011 9:00	1.19
09.03.2011 9:15	1.19
09.03.2011 9:30	1.19
09.03.2011 9:45	1.19
09.03.2011 10:00	1.19
09.03.2011 10:15	1.19
09.03.2011 10:30	1.19
09.03.2011 10:45	1.19
09.03.2011 11:00	1.19
09.03.2011 11:15	1.19
09.03.2011 11:30	1.19
09.03.2011 11:45	1.19
09.03.2011 12:00	1.19
09.03.2011 12:15	1.19
09.03.2011 12:30	1.19
09.03.2011 12:45	1.19
09.03.2011 13:00	1.19
09.03.2011 13:15	1.19
09.03.2011 13:30	1.19
09.03.2011 13:45	1.19
09.03.2011 14:00	1.19
09.03.2011 14:15	1.19
09.03.2011 14:30	1.19
09.03.2011 14:45	1.19
09.03.2011 15:00	1.19
09.03.2011 15:15	1.19
09.03.2011 15:30	1.19
09.03.2011 15:45	1.19
09.03.2011 16:00	1.19
09.03.2011 16:15	1.19
09.03.2011 16:30	1.19
09.03.2011 16:45	1.19
09.03.2011 17:00	1.19
09.03.2011 17:15	1.19
09.03.2011 17:30	1.19
09.03.2011 17:45	1.19
09.03.2011 18:00	1.19
09.03.2011 18:15	1.19
09.03.2011 18:30	1.19
09.03.2011 18:45	1.19
09.03.2011 19:00	1.19
09.03.2011 19:15	1.19
09.03.2011 19:30	1.19
09.03.2011 19:45	1.19
09.03.2011 20:00	1.19
09.03.2011 20:15	1.19
09.03.2011 20:30	1.19
09.03.2011 20:45	1.19
09.03.2011 21:00	1.19
09.03.2011 21:15	1.19
09.03.2011 21:30	1.19
09.03.2011 21:45	1.19
09.03.2011 22:00	1.19
09.03.2011 22:15	1.19
09.03.2011 22:30	1.19
09.03.2011 22:45	1.19
09.03.2011 23:00	1.19
09.03.2011 23:15	1.19
09.03.2011 23:30	1.19
09.03.2011 23:45	1.19
10.03.2011 0:00	1.19
10.03.2011 0:15	1.19
10.03.2011 0:30	1.19
10.03.2011 0:45	1.19
10.03.2011 1:00	1.19
10.03.2011 1:15	1.19
10.03.2011 1:30	1.19
10.03.2011 1:45	1.19
10.03.2011 2:00	1.19
10.03.2011 2:15	1.19
10.03.2011 2:30	1.19
10.03.2011 2:45	1.19
10.03.2011 3:00	1.19
10.03.2011 3:15	1.19
10.03.2011 3:30	1.19
10.03.2011 3:45	1.19
10.03.2011 4:00	1.19
10.03.2011 4:15	1.19
10.03.2011 4:30	1.19
10.03.2011 4:45	1.19
10.03.2011 5:00	1.19
10.03.2011 5:15	1.19
10.03.2011 5:30	1.19
10.03.2011 5:45	1.19
10.03.2011 6:00	1.19
10.03.2011 6:15	1.19
10.03.2011 6:30	1.19
10.03.2011 6:45	1.19
10.03.2011 7:00	1.19
10.03.2011 7:15	1.19
10.03.2011 7:30	1.19
10.03.2011 7:45	1.19
10.03.2011 8:00	1.19
10.03.2011 8:15	1.19
10.03.2011 8:30	1.19
10.03.2011 8:45	1.19
10.03.2011 9:00	1.19
10.03.2011 9:15	1.19
10.03.2011 9:30	1.19
10.03.2011 9:45	1.19
10.03.2011 10:00	1.19
10.03.2011 10:15	1.19
10.03.2011 10:30	1.19
10.03.2011 10:45	1.19
10.03.2011 11:00	1.19
10.03.2011 11:15	1.19
10.03.2011 11:30	1.19
10.03.2011 11:45	1.19
10.03.2011 12:00	1.19
10.03.2011 12:15	1.19
10.03.2011 12:30	1.19
10.03.2011 12:45	1.19
10.03.2011 13:00	1.19
10.03.2011 13:15	1.19
10.03.2011 13:30	1.19
10.03.2011 13:45	1.19
10.03.2011 14:00	1.19
10.03.2011 14:15	1.19
10.03.2011 14:30	1.19
10.03.2011 14:45	1.19
10.03.2011 15:00	1.19
10.03.2011 15:15	1.19
10.03.2011 15:30	1.19
10.03.2011 15:45	1.19
10.03.2011 16:00	1.19
10.03.2011 16:15	1.19
10.03.2011 16:30	1.19
10.03.2011 16:45	1.19
